strikePrice,lastPrice,percentFromLast,bidPrice,midpoint,askPrice,priceChange,percentChange,volatility,volume,openInterest,optionType,daysToExpiration,expirationDate,symbol,underlyingPrice
28.5,0.39,0.001313623895153917,0.07,0.31,0.54,0.16,0.6957,48.51,,143.0,Put,28,2018-07-06,VXX,32.81
29.0,0.42,0.0011612313319110034,0.53,0.57,0.6,-0.04,-0.087,55.86,426.0,551.0,Put,28,2018-07-06,VXX,32.81
29.5,0.36,0.0010088387686680896,0.69,0.72,0.75,-0.2,-0.35710000000000003,56.97,,27.0,Put,28,2018-07-06,VXX,32.81
30.0,0.86,0.0008564462054251759,0.88,0.92,0.95,-0.1,-0.1042,58.67,20.0,383.0,Put,28,2018-07-06,VXX,32.81
30.5,1.05,0.0007040536421822622,1.1,1.14,1.17,-0.02,-0.0187,60.35,11.0,111.0,Put,28,2018-07-06,VXX,32.81
31.0,1.35,0.0005516610789393484,1.34,1.39,1.43,-0.09,-0.0625,62.22,13.0,1119.0,Put,28,2018-07-06,VXX,32.81
31.5,1.76,0.0003992685156964347,1.61,1.66,1.7,0.06,0.0353,63.99,401.0,39.0,Put,28,2018-07-06,VXX,32.81
32.0,1.93,0.00024687595245352097,1.9,1.95,1.99,-0.07,-0.035,65.73,103.0,266.0,Put,28,2018-07-06,VXX,32.81
32.5,2.15,9.448338921060721e-05,2.21,2.26,2.31,0.59,0.3782,67.61,,16.0,Put,28,2018-07-06,VXX,32.81
33.0,2.6,-5.790917403230653e-05,2.53,2.58,2.63,-0.1,-0.037000000000000005,69.14,411.0,196.0,Put,28,2018-07-06,VXX,32.81
33.5,2.65,-0.00021030173727522024,2.87,2.93,2.98,-0.4,-0.1311,70.91,10.0,10.0,Put,28,2018-07-06,VXX,32.81
34.0,2.83,-0.00036269430051813397,3.2,3.28,3.35,-0.57,-0.16760000000000003,72.39999999999999,47.0,213.0,Put,28,2018-07-06,VXX,32.81
34.5,3.36,-0.0005150868637610477,3.55,3.63,3.7,-0.19,-0.0535,73.52,25.0,517.0,Put,28,2018-07-06,VXX,32.81
35.0,3.6,-0.0006674794270039615,3.95,4.03,4.1,-0.51,-0.1241,75.69,20.0,205.0,Put,28,2018-07-06,VXX,32.81
35.5,4.34,-0.0008198719902468753,4.35,4.43,4.5,0.53,0.1391,77.56,,337.0,Put,28,2018-07-06,VXX,32.81
36.0,5.05,-0.0009722645534897889,4.75,4.83,4.9,1.0,0.2469,79.14,,624.0,Put,28,2018-07-06,VXX,32.81
36.5,3.15,-0.0011246571167327028,5.15,5.25,5.35,,,81.2,,3.0,Put,28,2018-07-06,VXX,32.81
37.0,4.96,-0.0012770496799756165,5.55,5.65,5.75,-0.59,-0.1063,82.28,5.0,224.0,Put,28,2018-07-06,VXX,32.81
37.5,5.1,-0.0014294422432185303,6.0,6.08,6.15,0.42,0.0897,83.88,,176.0,Put,28,2018-07-06,VXX,32.81
38.0,6.67,-0.0015818348064614437,6.4,6.5,6.6,1.41,0.2681,85.27,2.0,292.0,Put,28,2018-07-06,VXX,32.81
38.5,4.85,-0.0017342273697043575,6.8,6.93,7.05,1.19,0.3251,86.46000000000001,,21.0,Put,28,2018-07-06,VXX,32.81
39.0,5.0,-0.0018866199329472713,7.25,7.38,7.5,0.05,0.0101,88.27000000000001,,536.0,Put,28,2018-07-06,VXX,32.81
39.5,6.46,-0.002039012496190185,7.7,7.83,7.95,2.31,0.5566,89.92999999999999,,11.0,Put,28,2018-07-06,VXX,32.81
40.0,7.94,-0.002191405059433099,8.15,8.28,8.4,0.63,0.0862,91.44,,151.0,Put,28,2018-07-06,VXX,32.81
40.5,7.91,-0.0023437976226760126,8.6,8.73,8.85,,,92.81,,1.0,Put,28,2018-07-06,VXX,32.81
41.0,9.15,-0.002496190185918926,9.05,9.18,9.3,1.15,0.1438,94.03,1.0,3.0,Put,28,2018-07-06,VXX,32.81
41.5,,-0.0026485827491618402,9.5,9.63,9.75,,,95.12,,,Put,28,2018-07-06,VXX,32.81
42.0,8.73,-0.002800975312404754,9.95,10.08,10.2,2.53,0.4081,96.07,,98.0,Put,28,2018-07-06,VXX,32.81
42.5,6.85,-0.0029533678756476674,10.3,10.65,11.0,,,101.63,,103.0,Put,28,2018-07-06,VXX,32.81
43.0,,-0.0031057604388905814,10.9,11.03,11.15,,,99.53999999999999,,,Put,28,2018-07-06,VXX,32.81
43.5,7.9,-0.003258153002133495,11.35,11.5,11.65,,,101.14000000000001,,4.0,Put,28,2018-07-06,VXX,32.81
44.0,9.81,-0.003410545565376409,11.85,11.98,12.1,1.01,0.1148,102.66,,109.0,Put,28,2018-07-06,VXX,32.81
44.5,12.32,-0.0035629381286193225,12.3,12.45,12.6,3.87,0.45799999999999996,104.08999999999999,,39.0,Put,28,2018-07-06,VXX,32.81
45.0,12.04,-0.0037153306918622365,12.65,12.98,13.3,,,107.54999999999998,,40.0,Put,28,2018-07-06,VXX,32.81
45.5,,-0.00386772325510515,13.25,13.4,13.55,,,106.72999999999999,,,Put,28,2018-07-06,VXX,32.81
46.0,,-0.004020115818348063,13.75,13.88,14.0,,,107.92999999999999,,,Put,28,2018-07-06,VXX,32.81
46.5,,-0.004172508381590978,14.2,14.38,14.55,,,110.19000000000001,,,Put,28,2018-07-06,VXX,32.81
47.0,14.41,-0.004324900944833891,14.55,14.83,15.1,,,110.11,,76.0,Put,28,2018-07-06,VXX,32.81
47.5,,-0.004477293508076805,15.2,15.33,15.45,,,112.27000000000001,,,Put,28,2018-07-06,VXX,32.81
48.0,,-0.004629686071319718,15.7,15.83,15.95,,,114.38999999999999,,,Put,28,2018-07-06,VXX,32.81
48.5,,-0.004782078634562632,16.2,16.33,16.45,,,116.48,,,Put,28,2018-07-06,VXX,32.81
49.0,,-0.004934471197805546,15.5,16.23,16.95,,,77.66999999999999,,,Put,28,2018-07-06,VXX,32.81
49.5,,-0.00508686376104846,17.15,17.28,17.4,,,118.10000000000001,,,Put,28,2018-07-06,VXX,32.81
50.0,14.15,-0.0052392563242913736,17.6,17.75,17.9,,,118.80999999999999,,1.0,Put,28,2018-07-06,VXX,32.81
51.0,,-0.005544041450777201,18.55,19.43,20.3,,,152.41,,,Put,28,2018-07-06,VXX,32.81
52.0,,-0.005848826577263029,19.55,19.73,19.9,,,125.05,,,Put,28,2018-07-06,VXX,32.81
53.0,,-0.006153611703748856,20.5,21.5,22.5,,,163.41000000000003,,,Put,28,2018-07-06,VXX,32.81
54.0,17.9,-0.006458396830234684,21.25,21.53,21.8,,,120.17,,2.0,Put,28,2018-07-06,VXX,32.81
55.0,18.85,-0.006763181956720511,22.25,22.53,22.8,,,123.44,,1.0,Put,28,2018-07-06,VXX,32.81
56.0,,-0.007067967083206338,23.5,23.65,23.8,,,134.60000000000002,,,Put,28,2018-07-06,VXX,32.81
57.0,,-0.007372752209692166,24.5,25.5,26.5,,,178.32,,,Put,28,2018-07-06,VXX,32.81
58.0,,-0.007677537336177993,24.0,25.75,27.5,,,146.8,,,Put,28,2018-07-06,VXX,32.81
59.0,,-0.00798232246266382,26.4,26.58,26.75,,,139.20999999999998,,,Put,28,2018-07-06,VXX,32.81
60.0,27.85,-0.008287107589149648,27.45,28.18,28.9,2.75,0.1096,174.5,,1.0,Put,28,2018-07-06,VXX,32.81
61.0,,-0.008591892715635475,28.45,28.6,28.75,,,146.72,,,Put,28,2018-07-06,VXX,32.81
62.0,,-0.008896677842121304,29.4,30.45,31.5,,,192.86,,,Put,28,2018-07-06,VXX,32.81
63.0,,-0.00920146296860713,30.4,31.45,32.5,,,195.95,,,Put,28,2018-07-06,VXX,32.81
64.0,,-0.009506248095092958,31.4,31.55,31.7,,,151.6,,,Put,28,2018-07-06,VXX,32.81
65.0,,-0.009811033221578785,32.4,32.55,32.7,,,154.25,,,Put,28,2018-07-06,VXX,32.81
66.0,,-0.010115818348064614,33.35,33.53,33.7,,,155.01,,,Put,28,2018-07-06,VXX,32.81
67.0,,-0.010420603474550441,34.35,34.55,34.75,,,159.39000000000001,,,Put,28,2018-07-06,VXX,32.81
68.0,,-0.010725388601036268,33.1,35.03,36.95,,,0.0,,,Put,28,2018-07-06,VXX,32.81
69.0,,-0.011030173727522095,36.35,37.15,37.95,,,199.35,,,Put,28,2018-07-06,VXX,32.81
70.0,,-0.011334958854007924,37.35,38.4,39.45,,,213.64000000000001,,,Put,28,2018-07-06,VXX,32.81
71.0,,-0.011639743980493751,38.35,39.4,40.45,,,216.26,,,Put,28,2018-07-06,VXX,32.81
72.0,,-0.011944529106979579,37.1,39.03,40.95,,,0.0,,,Put,28,2018-07-06,VXX,32.81
73.0,,-0.012249314233465404,38.1,40.03,41.95,,,0.0,,,Put,28,2018-07-06,VXX,32.81
74.0,,-0.012554099359951231,40.75,41.6,42.45,,,179.7,,,Put,28,2018-07-06,VXX,32.81
20.0,12.35,0.0039042974702834504,12.45,12.63,12.8,,,0.0,25.0,,Call,35,2018-07-13,VXX,32.81
21.0,,0.0035995123437976228,11.45,11.63,11.8,,,0.0,,,Call,35,2018-07-13,VXX,32.81
22.0,,0.003294727217311796,10.45,10.63,10.8,,,0.0,,,Call,35,2018-07-13,VXX,32.81
23.0,,0.0029899420908259685,9.45,9.63,9.8,,,0.0,,,Call,35,2018-07-13,VXX,32.81
24.0,,0.002685156964340141,8.45,8.63,8.8,,,0.0,,,Call,35,2018-07-13,VXX,32.81
25.0,,0.0023803718378543133,7.5,7.68,7.85,,,0.0,,,Call,35,2018-07-13,VXX,32.81
26.0,,0.0020755867113684857,6.55,6.73,6.9,,,0.0,,,Call,35,2018-07-13,VXX,32.81
27.0,7.88,0.0017708015848826584,5.7,5.85,6.0,,,0.0,,10.0,Call,35,2018-07-13,VXX,32.81
28.0,5.31,0.0014660164583968308,4.0,4.6,5.2,,,0.0,,1.0,Call,35,2018-07-13,VXX,32.81
29.0,6.19,0.0011612313319110034,4.25,4.38,4.5,,,48.11,,10.0,Call,35,2018-07-13,VXX,32.81
29.5,,0.0010088387686680896,3.95,4.08,4.2,,,50.78,,,Call,35,2018-07-13,VXX,32.81
30.0,3.7,0.0008564462054251759,3.7,3.8,3.9,0.2,0.0571,53.21,1.0,10.0,Call,35,2018-07-13,VXX,32.81
30.5,,0.0007040536421822622,3.45,3.53,3.6,,,54.800000000000004,,,Call,35,2018-07-13,VXX,32.81
31.0,3.2,0.0005516610789393484,3.2,3.3,3.4,-1.56,-0.32770000000000005,57.089999999999996,15.0,20.0,Call,35,2018-07-13,VXX,32.81
31.5,3.3,0.0003992685156964347,3.0,3.08,3.15,,,58.75,,15.0,Call,35,2018-07-13,VXX,32.81
32.0,2.74,0.00024687595245352097,2.8,2.87,2.93,0.03,0.0111,60.25,11.0,10.0,Call,35,2018-07-13,VXX,32.81
32.5,2.56,9.448338921060721e-05,2.61,2.68,2.74,,,61.78,,5.0,Call,35,2018-07-13,VXX,32.81
33.0,2.49,-5.790917403230653e-05,2.45,2.51,2.57,0.14,0.0596,63.5,41.0,7.0,Call,35,2018-07-13,VXX,32.81
33.5,2.34,-0.00021030173727522024,2.29,2.35,2.41,,,64.94,,1.0,Call,35,2018-07-13,VXX,32.81
34.0,2.2,-0.00036269430051813397,2.16,2.21,2.26,-0.03,-0.013500000000000002,66.52,58.0,38.0,Call,35,2018-07-13,VXX,32.81
34.5,2.64,-0.0005150868637610477,2.02,2.08,2.13,-0.24,-0.0833,67.89,14.0,11.0,Call,35,2018-07-13,VXX,32.81
35.0,2.36,-0.0006674794270039615,1.9,1.95,2.0,0.35,0.1741,69.21000000000001,34.0,83.0,Call,35,2018-07-13,VXX,32.81
35.5,2.96,-0.0008198719902468753,1.79,1.84,1.89,-1.22,-0.2919,70.63000000000001,,11.0,Call,35,2018-07-13,VXX,32.81
36.0,1.93,-0.0009722645534897889,1.69,1.74,1.78,-0.52,-0.2122,71.93,5.0,32.0,Call,35,2018-07-13,VXX,32.81
36.5,1.8,-0.0011246571167327028,1.59,1.64,1.69,0.22,0.1392,73.25,1.0,11.0,Call,35,2018-07-13,VXX,32.81
37.0,1.54,-0.0012770496799756165,1.5,1.55,1.6,-0.46,-0.23,74.48,,58.0,Call,35,2018-07-13,VXX,32.81
37.5,,-0.0014294422432185303,1.42,1.47,1.51,,,75.64,,,Call,35,2018-07-13,VXX,32.81
38.0,1.63,-0.0015818348064614437,1.35,1.39,1.43,0.39,0.3145,76.88000000000001,8.0,51.0,Call,35,2018-07-13,VXX,32.81
38.5,1.33,-0.0017342273697043575,1.28,1.33,1.37,0.0,0.0,78.23,10.0,13.0,Call,35,2018-07-13,VXX,32.81
39.0,1.13,-0.0018866199329472713,1.21,1.26,1.3,,,79.27,1.0,,Call,35,2018-07-13,VXX,32.81
39.5,,-0.002039012496190185,1.15,1.19,1.23,,,80.28999999999999,,,Call,35,2018-07-13,VXX,32.81
40.0,1.01,-0.002191405059433099,1.1,1.14,1.18,-0.4,-0.2837,81.62,,25.0,Call,35,2018-07-13,VXX,32.81
40.5,,-0.0023437976226760126,1.03,1.08,1.13,,,82.50999999999999,,,Call,35,2018-07-13,VXX,32.81
41.0,1.16,-0.002496190185918926,1.0,1.04,1.08,0.21,0.2211,83.89,5.0,15.0,Call,35,2018-07-13,VXX,32.81
41.5,0.95,-0.0026485827491618402,0.95,0.99,1.03,-0.06,-0.0594,84.84,24.0,1.0,Call,35,2018-07-13,VXX,32.81
42.0,0.86,-0.002800975312404754,0.91,1.02,1.13,-0.81,-0.485,88.33,20.0,60.0,Call,35,2018-07-13,VXX,32.81
42.5,1.13,-0.0029533678756476674,0.87,0.98,1.09,,,89.44,,2.0,Call,35,2018-07-13,VXX,32.81
43.0,0.86,-0.0031057604388905814,0.83,0.87,0.91,-0.27,-0.2389,88.0,2.0,72.0,Call,35,2018-07-13,VXX,32.81
44.0,0.99,-0.003410545565376409,0.67,0.86,1.05,,,92.16,,2.0,Call,35,2018-07-13,VXX,32.81
45.0,0.74,-0.0037153306918622365,0.61,0.8,0.98,-0.07,-0.0864,94.06,,22.0,Call,35,2018-07-13,VXX,32.81
46.0,0.84,-0.004020115818348063,0.56,0.74,0.91,,,95.82000000000001,,2.0,Call,35,2018-07-13,VXX,32.81
47.0,,-0.004324900944833891,0.5,0.67,0.84,,,97.04,,,Call,35,2018-07-13,VXX,32.81
48.0,,-0.004629686071319718,0.45,0.69,0.92,,,101.42999999999999,,,Call,35,2018-07-13,VXX,32.81
49.0,,-0.004934471197805546,0.53,0.63,0.73,,,102.63,,,Call,35,2018-07-13,VXX,32.81
50.0,0.59,-0.0052392563242913736,0.38,0.57,0.76,0.09,0.18,103.28999999999999,1.0,25.0,Call,35,2018-07-13,VXX,32.81
51.0,0.55,-0.005544041450777201,0.35,0.49,0.63,,,102.59,,1.0,Call,35,2018-07-13,VXX,32.81
52.0,0.52,-0.005848826577263029,0.32,0.46,0.59,-0.12,-0.1875,103.86,,23.0,Call,35,2018-07-13,VXX,32.81
53.0,,-0.006153611703748856,0.42,0.5,0.57,,,109.09,,,Call,35,2018-07-13,VXX,32.81
54.0,0.4,-0.006458396830234684,0.26,0.45,0.63,,,109.28999999999999,5.0,,Call,35,2018-07-13,VXX,32.81
55.0,,-0.006763181956720511,0.24,0.38,0.52,,,108.24000000000001,,,Call,35,2018-07-13,VXX,32.81
56.0,,-0.007067967083206338,0.06,0.3,0.53,,,105.19000000000001,,,Call,35,2018-07-13,VXX,32.81
57.0,,-0.007372752209692166,0.34,0.42,0.49,,,115.86000000000001,,,Call,35,2018-07-13,VXX,32.81
58.0,,-0.007677537336177993,0.19,0.33,0.46,,,112.51,,,Call,35,2018-07-13,VXX,32.81
59.0,,-0.00798232246266382,0.12,0.29,0.45,,,112.02000000000001,,,Call,35,2018-07-13,VXX,32.81
60.0,0.31,-0.008287107589149648,0.08,0.26,0.43,-0.03,-0.0882,112.00000000000001,,31.0,Call,35,2018-07-13,VXX,32.81
61.0,,-0.008591892715635475,0.09,0.26,0.42,,,114.32,,,Call,35,2018-07-13,VXX,32.81
62.0,,-0.008896677842121304,0.27,0.35,0.43,,,124.0,,,Call,35,2018-07-13,VXX,32.81
63.0,,-0.00920146296860713,0.08,0.25,0.41,,,117.94,,,Call,35,2018-07-13,VXX,32.81
64.0,,-0.009506248095092958,0.03,0.22,0.41,,,117.8,,,Call,35,2018-07-13,VXX,32.81
65.0,,-0.009811033221578785,0.06,0.23,0.39,,,120.37,,,Call,35,2018-07-13,VXX,32.81
66.0,0.3,-0.010115818348064614,0.03,0.2,0.36,,,119.42999999999999,2.0,,Call,35,2018-07-13,VXX,32.81
67.0,,-0.010420603474550441,0.02,0.19,0.35,,,120.34,,,Call,35,2018-07-13,VXX,32.81
68.0,,-0.010725388601036268,0.03,0.2,0.36,,,123.37,,,Call,35,2018-07-13,VXX,32.81
69.0,,-0.011030173727522095,0.2,0.38,0.56,,,141.42,,,Call,35,2018-07-13,VXX,32.81
70.0,0.22,-0.011334958854007924,0.0,1.1,1.1,,,154.72,2.0,,Call,35,2018-07-13,VXX,32.81
71.0,,-0.011639743980493751,0.0,0.85,0.85,,,148.66,,,Call,35,2018-07-13,VXX,32.81
20.0,,0.0039042974702834504,0.0,0.02,0.02,,,64.05999999999999,,,Put,35,2018-07-13,VXX,32.81
21.0,,0.0035995123437976228,0.0,0.02,0.02,,,58.29,,,Put,35,2018-07-13,VXX,32.81
22.0,,0.003294727217311796,0.0,0.02,0.02,,,52.76,,,Put,35,2018-07-13,VXX,32.81
23.0,,0.0029899420908259685,0.0,0.02,0.02,,,47.449999999999996,,,Put,35,2018-07-13,VXX,32.81
24.0,,0.002685156964340141,0.0,0.09,0.09,,,52.32,,,Put,35,2018-07-13,VXX,32.81
25.0,0.05,0.0023803718378543133,0.0,0.09,0.09,0.01,0.25,46.43,11.0,27.0,Put,35,2018-07-13,VXX,32.81
26.0,0.08,0.0020755867113684857,0.1,0.15,0.19,,,51.449999999999996,,3.0,Put,35,2018-07-13,VXX,32.81
27.0,0.21,0.0017708015848826584,0.0,0.28,0.28,0.04,0.2353,44.41,,27.0,Put,35,2018-07-13,VXX,32.81
28.0,0.35,0.0014660164583968308,0.44,0.48,0.51,,,54.84,,28.0,Put,35,2018-07-13,VXX,32.81
29.0,0.75,0.0011612313319110034,0.75,0.79,0.82,0.2,0.3636,57.74,10.0,112.0,Put,35,2018-07-13,VXX,32.81
29.5,0.78,0.0010088387686680896,0.93,0.98,1.02,-0.02,-0.025,59.209999999999994,754.0,17.0,Put,35,2018-07-13,VXX,32.81
30.0,1.08,0.0008564462054251759,1.16,1.2,1.24,-0.13,-0.1074,61.040000000000006,7.0,193.0,Put,35,2018-07-13,VXX,32.81
30.5,1.02,0.0007040536421822622,1.39,1.43,1.47,0.13,0.1461,62.36000000000001,,569.0,Put,35,2018-07-13,VXX,32.81
31.0,1.52,0.0005516610789393484,1.65,1.7,1.75,-0.11,-0.0675,64.22,5.0,13.0,Put,35,2018-07-13,VXX,32.81
31.5,2.02,0.0003992685156964347,1.93,1.98,2.03,0.22,0.1222,65.8,285.0,434.0,Put,35,2018-07-13,VXX,32.81
32.0,1.82,0.00024687595245352097,2.22,2.27,2.31,-0.31,-0.14550000000000002,67.04,10.0,911.0,Put,35,2018-07-13,VXX,32.81
32.5,2.54,9.448338921060721e-05,2.53,2.58,2.62,-0.1,-0.0379,68.49,51.0,744.0,Put,35,2018-07-13,VXX,32.81
33.0,2.82,-5.790917403230653e-05,2.85,2.9,2.95,0.04,0.0144,69.92,106.0,83.0,Put,35,2018-07-13,VXX,32.81
33.5,2.8,-0.00021030173727522024,3.15,3.23,3.3,-0.49,-0.1489,71.0,51.0,43.0,Put,35,2018-07-13,VXX,32.81
34.0,3.0,-0.00036269430051813397,3.55,3.63,3.7,1.05,0.5385,73.59,,6.0,Put,35,2018-07-13,VXX,32.81
34.5,3.91,-0.0005150868637610477,3.9,3.98,4.05,0.76,0.2413,74.65,122.0,32.0,Put,35,2018-07-13,VXX,32.81
35.0,4.65,-0.0006674794270039615,4.25,4.35,4.45,0.23,0.052000000000000005,76.05,1.0,62.0,Put,35,2018-07-13,VXX,32.81
35.5,4.8,-0.0008198719902468753,4.65,4.75,4.85,0.39,0.08839999999999999,77.81,17.0,45.0,Put,35,2018-07-13,VXX,32.81
36.0,4.12,-0.0009722645534897889,5.05,5.13,5.2,0.36,0.09570000000000001,78.72,,151.0,Put,35,2018-07-13,VXX,32.81
36.5,4.24,-0.0011246571167327028,5.45,5.53,5.6,,,80.03,,30.0,Put,35,2018-07-13,VXX,32.81
37.0,5.78,-0.0012770496799756165,5.85,5.93,6.0,1.22,0.2675,81.13,,246.0,Put,35,2018-07-13,VXX,32.81
37.5,3.78,-0.0014294422432185303,6.25,6.35,6.45,,,82.69999999999999,,210.0,Put,35,2018-07-13,VXX,32.81
38.0,6.51,-0.0015818348064614437,6.7,6.78,6.85,1.31,0.2519,84.1,,142.0,Put,35,2018-07-13,VXX,32.81
38.5,,-0.0017342273697043575,7.1,7.2,7.3,,,85.34,,,Put,35,2018-07-13,VXX,32.81
39.0,4.99,-0.0018866199329472713,7.55,7.65,7.75,,,87.11,,1.0,Put,35,2018-07-13,VXX,32.81
39.5,,-0.002039012496190185,7.95,8.08,8.2,,,88.05,,,Put,35,2018-07-13,VXX,32.81
40.0,,-0.002191405059433099,8.4,8.53,8.65,,,89.56,,,Put,35,2018-07-13,VXX,32.81
40.5,,-0.0023437976226760126,8.85,8.98,9.1,,,90.95,,,Put,35,2018-07-13,VXX,32.81
41.0,,-0.002496190185918926,9.3,9.43,9.55,,,92.23,,,Put,35,2018-07-13,VXX,32.81
41.5,,-0.0026485827491618402,9.75,9.88,10.0,,,93.39,,,Put,35,2018-07-13,VXX,32.81
42.0,,-0.002800975312404754,10.2,10.33,10.45,,,94.45,,,Put,35,2018-07-13,VXX,32.81
42.5,,-0.0029533678756476674,10.65,10.8,10.95,,,96.2,,,Put,35,2018-07-13,VXX,32.81
43.0,11.0,-0.0031057604388905814,11.1,11.25,11.4,,,97.06,,50.0,Put,35,2018-07-13,VXX,32.81
44.0,,-0.003410545565376409,12.05,12.2,12.35,,,100.16000000000001,,,Put,35,2018-07-13,VXX,32.81
45.0,,-0.0037153306918622365,12.95,13.1,13.25,,,101.24,,,Put,35,2018-07-13,VXX,32.81
46.0,,-0.004020115818348063,13.9,14.05,14.2,,,103.75000000000001,,,Put,35,2018-07-13,VXX,32.81
47.0,,-0.004324900944833891,14.85,15.0,15.15,,,106.02000000000001,,,Put,35,2018-07-13,VXX,32.81
48.0,,-0.004629686071319718,15.8,16.4,17.0,,,124.32000000000001,,,Put,35,2018-07-13,VXX,32.81
49.0,,-0.004934471197805546,14.9,16.0,17.1,,,0.0,,,Put,35,2018-07-13,VXX,32.81
50.0,,-0.0052392563242913736,17.75,17.9,18.05,,,113.5,,,Put,35,2018-07-13,VXX,32.81
51.0,,-0.005544041450777201,18.7,18.88,19.05,,,115.99999999999999,,,Put,35,2018-07-13,VXX,32.81
52.0,,-0.005848826577263029,17.65,18.83,20.0,,,0.0,,,Put,35,2018-07-13,VXX,32.81
53.0,,-0.006153611703748856,20.65,20.83,21.0,,,120.57,,,Put,35,2018-07-13,VXX,32.81
54.0,,-0.006458396830234684,21.65,21.8,21.95,,,122.66,,,Put,35,2018-07-13,VXX,32.81
55.0,,-0.006763181956720511,22.6,22.78,22.95,,,124.62,,,Put,35,2018-07-13,VXX,32.81
56.0,,-0.007067967083206338,22.0,23.55,25.1,,,115.9,,,Put,35,2018-07-13,VXX,32.81
57.0,,-0.007372752209692166,24.55,24.73,24.9,,,128.16,,,Put,35,2018-07-13,VXX,32.81
58.0,,-0.007677537336177993,25.55,25.73,25.9,,,131.04,,,Put,35,2018-07-13,VXX,32.81
59.0,,-0.00798232246266382,26.55,27.53,28.5,,,167.27,,,Put,35,2018-07-13,VXX,32.81
60.0,26.55,-0.008287107589149648,27.5,27.68,27.85,,,133.97,6.0,,Put,35,2018-07-13,VXX,32.81
61.0,,-0.008591892715635475,28.5,28.68,28.85,,,136.63,,,Put,35,2018-07-13,VXX,32.81
62.0,,-0.008896677842121304,29.5,29.68,29.85,,,139.24,,,Put,35,2018-07-13,VXX,32.81
63.0,,-0.00920146296860713,30.45,30.63,30.8,,,138.98999999999998,,,Put,35,2018-07-13,VXX,32.81
64.0,,-0.009506248095092958,31.45,31.63,31.8,,,141.48000000000002,,,Put,35,2018-07-13,VXX,32.81
65.0,,-0.009811033221578785,32.45,32.63,32.8,,,143.91,,,Put,35,2018-07-13,VXX,32.81
66.0,,-0.010115818348064614,33.45,33.63,33.8,,,146.29000000000002,,,Put,35,2018-07-13,VXX,32.81
67.0,,-0.010420603474550441,34.4,34.58,34.75,,,145.63,,,Put,35,2018-07-13,VXX,32.81
68.0,,-0.010725388601036268,35.4,36.45,37.5,,,189.13,,,Put,35,2018-07-13,VXX,32.81
69.0,,-0.011030173727522095,36.4,36.58,36.75,,,150.15,,,Put,35,2018-07-13,VXX,32.81
70.0,,-0.011334958854007924,37.4,37.58,37.75,,,152.35,,,Put,35,2018-07-13,VXX,32.81
71.0,,-0.011639743980493751,37.55,38.15,38.75,,,114.3,,,Put,35,2018-07-13,VXX,32.81
6.0,27.05,0.008171289241085034,26.45,27.48,28.5,-12.25,-0.31170000000000003,375.11,1.0,1.0,Call,42,2018-07-20,VXX,32.81
7.0,,0.007866504114599208,25.5,26.08,26.65,,,272.03,,,Call,42,2018-07-20,VXX,32.81
8.0,,0.0075617189881133804,24.45,24.63,24.8,,,0.0,,,Call,42,2018-07-20,VXX,32.81
9.0,,0.007256933861627552,23.5,24.05,24.6,,,223.48,,,Call,42,2018-07-20,VXX,32.81
10.0,,0.006952148735141725,22.5,23.48,24.45,,,263.65,,,Call,42,2018-07-20,VXX,32.81
11.0,,0.006647363608655897,21.5,22.08,22.65,,,194.29000000000002,,,Call,42,2018-07-20,VXX,32.81
12.0,,0.00634257848217007,20.5,21.5,22.5,,,228.54999999999998,,,Call,42,2018-07-20,VXX,32.81
13.0,,0.006037793355684243,19.5,20.25,21.0,,,188.03,,,Call,42,2018-07-20,VXX,32.81
14.0,,0.005733008229198415,18.5,19.5,20.5,,,197.21,,,Call,42,2018-07-20,VXX,32.81
15.0,,0.005428223102712588,17.5,18.03,18.55,,,135.97,,,Call,42,2018-07-20,VXX,32.81
16.0,,0.00512343797622676,16.5,16.65,16.8,,,0.0,,,Call,42,2018-07-20,VXX,32.81
17.0,,0.0048186528497409335,15.5,15.63,15.75,,,0.0,,,Call,42,2018-07-20,VXX,32.81
18.0,,0.0045138677232551055,14.5,14.63,14.75,,,0.0,,,Call,42,2018-07-20,VXX,32.81
19.0,,0.004209082596769278,13.45,13.63,13.8,,,0.0,,,Call,42,2018-07-20,VXX,32.81
20.0,14.6,0.0039042974702834504,12.5,13.03,13.55,-2.3,-0.1361,90.36999999999999,,,Call,42,2018-07-20,VXX,32.81
21.0,,0.0035995123437976228,10.25,11.0,11.75,,,0.0,,,Call,42,2018-07-20,VXX,32.81
22.0,23.1,0.003294727217311796,9.3,10.58,11.85,1.1,0.05,0.0,,1.0,Call,42,2018-07-20,VXX,32.81
23.0,24.73,0.0029899420908259685,9.5,10.0,10.5,-0.82,-0.0321,65.69,,8.0,Call,42,2018-07-20,VXX,32.81
24.0,14.35,0.002685156964340141,8.5,9.05,9.6,4.11,0.4014,63.17,,8.0,Call,42,2018-07-20,VXX,32.81
25.0,8.17,0.0023803718378543133,6.0,7.75,9.5,-0.44,-0.051100000000000007,0.0,11.0,38.0,Call,42,2018-07-20,VXX,32.81
26.0,7.57,0.0020755867113684857,5.3,6.2,7.1,0.52,0.0738,0.0,52.0,53.0,Call,42,2018-07-20,VXX,32.81
